,index,ML-MSE,ML-Corr,ML-R2,T-MSE,T-Corr,T-R2
2468,"['DTB3', 'BAAFF', 'PCE']",0.11939934550367727,0.9927311260608929,0.8865083654466688,12.758031036747864,0.5327724680682141,-11.12678168322165
2469,"['DTB3', 'BAAFF', 'AWHNONAG']",0.05908772437504634,0.9947573618965321,0.9438358527588897,12.758031036747864,0.5327724680682141,-11.12678168322165
2470,"['DTB3', 'BAAFF', 'PPIACO']",0.113918715704848,0.9930977602180621,0.8917178214250658,12.758031036747864,0.5327724680682141,-11.12678168322165
2471,"['DTB3', 'BAAFF', 'DFF']",0.03121530533682962,0.9953779914082486,0.9703291838760623,12.758031036747864,0.5327724680682141,-11.12678168322165
2472,"['DTB3', 'BAAFF', 'MICH']",0.07759035504745983,0.9928222440957943,0.9262487061150739,12.758031036747864,0.5327724680682141,-11.12678168322165
2473,"['DTB3', 'BAAFF', 'VIXCLS']",0.07299768021272085,0.9880005275705891,0.9306141418866664,12.758031036747864,0.5327724680682141,-11.12678168322165
2474,"['DTB3', 'BAAFF', 'WILL5000INDFC']",0.3406839928594209,0.9752934253634455,0.6761725698523171,12.758031036747864,0.5327724680682141,-11.12678168322165
2475,"['DTB3', 'BAAFF', 'USEPUINDXD']",0.06786615448919647,0.9932808160859274,0.9354917669662554,12.758031036747864,0.5327724680682141,-11.12678168322165
2476,"['DTB3', 'BAAFF', 'DGS3']",0.06273255432010459,0.9944038618883049,0.9403713638507756,12.758031036747864,0.5327724680682141,-11.12678168322165
2477,"['DTB3', 'BAAFF', 'DEXCHUS']",0.0840278822901039,0.9938205281555764,0.9201296986266554,12.758031036747864,0.5327724680682141,-11.12678168322165
2478,"['DTB3', 'BAAFF', 'DEXJPUS']",0.07067549147187764,0.9936610939645549,0.9328214320089687,12.758031036747864,0.5327724680682141,-11.12678168322165
2479,"['DTB3', 'BAAFF', 'GDP']",0.12407144408528897,0.9925890247002087,0.8820674357030037,12.758031036747864,0.5327724680682141,-11.12678168322165
2480,"['DTB3', 'BAAFF', 'PCEND_chg12']",0.06218206282065444,0.9943950056816349,0.9408946178084648,12.758031036747864,0.5327724680682141,-11.12678168322165
2481,"['DTB3', 'BAAFF', 'PCEDG_chg12']",0.060319623597526364,0.9939771467456026,0.9426649061697401,12.758031036747864,0.5327724680682141,-11.12678168322165
2482,"['DTB3', 'BAAFF', 'UNRATE_chg12']",0.10169132985344227,0.9767568615348792,0.9033402134971192,12.758031036747864,0.5327724680682141,-11.12678168322165
2483,"['DTB3', 'BAAFF', 'PCE_chg12']",0.06410471387967238,0.9931193939631007,0.9390670968078835,12.758031036747864,0.5327724680682141,-11.12678168322165
2484,"['DTB3', 'BAAFF', 'WM2NS_chg12']",0.10430913589059136,0.9805099168593688,0.9008519328047391,12.758031036747864,0.5327724680682141,-11.12678168322165
2485,"['DTB3', 'BAAFF', 'GDP_chg12']",0.06053432344322935,0.9932066913404174,0.9424608293691145,12.758031036747864,0.5327724680682141,-11.12678168322165
2486,"['DTB3', 'BAAFF', 'USEPUINDXD_chg12']",0.06311755894880432,0.9941752743989433,0.9400054087072409,12.758031036747864,0.5327724680682141,-11.12678168322165
2487,"['DTB3', 'BAAFF', 'WILL5000INDFC_chg12']",0.06809023288720291,0.9940341342359321,0.9352787756508459,12.758031036747864,0.5327724680682141,-11.12678168322165
2488,"['DTB3', 'BAAFF', 'DTB3_chg']",0.06270858822052491,0.9942553924706715,0.9403941441416028,12.758031036747864,0.5327724680682141,-11.12678168322165
2489,"['DTB3', 'BAAFF', 'UMCSENT_chg']",0.06295272089090191,0.9935117480277927,0.9401620908108909,12.758031036747864,0.5327724680682141,-11.12678168322165
2490,"['DTB3', 'BAAFF', 'TEDRATE_chg']",0.061234321846601665,0.993431280732027,0.9417954658979135,12.758031036747864,0.5327724680682141,-11.12678168322165
2491,"['DTB3', 'BAAFF', 'BAAFF_chg']",0.06241083482279399,0.9942326708129511,0.9406771651218246,12.758031036747864,0.5327724680682141,-11.12678168322165
2492,"['DTB3', 'BAAFF', 'TCU_chg']",0.0721317658630539,0.9920474056376608,0.9314372120175144,12.758031036747864,0.5327724680682141,-11.12678168322165
2493,"['DTB3', 'BAAFF', 'AHETPI_chg']",0.07501103964374779,0.990562987408013,0.9287004006361871,12.758031036747864,0.5327724680682141,-11.12678168322165
2494,"['DTB3', 'BAAFF', 'AWHNONAG_chg']",0.06288226494186891,0.9942132551153998,0.9402290606990928,12.758031036747864,0.5327724680682141,-11.12678168322165
2495,"['DTB3', 'BAAFF', 'PPIACO_chg']",0.06104942561424373,0.9940809464309593,0.9419712137258814,12.758031036747864,0.5327724680682141,-11.12678168322165
2496,"['DTB3', 'BAAFF', 'DFF_chg']",0.06515909323436583,0.9934529216298789,0.9380648866542293,12.758031036747864,0.5327724680682141,-11.12678168322165
2497,"['DTB3', 'BAAFF', 'MICH_chg']",0.062839982203596,0.9942121573773223,0.9402692513472052,12.758031036747864,0.5327724680682141,-11.12678168322165
2498,"['DTB3', 'BAAFF', 'VIXCLS_chg']",0.06271605478603756,0.9942933448577844,0.9403870470112043,12.758031036747864,0.5327724680682141,-11.12678168322165
2499,"['DTB3', 'BAAFF', 'WILL5000INDFC_chg']",0.06406381833075406,0.9938858644829994,0.939105968902811,12.758031036747864,0.5327724680682141,-11.12678168322165
2500,"['DTB3', 'BAAFF', 'DGS3_chg']",0.0610514764609683,0.9931583402950972,0.9419692643521558,12.758031036747864,0.5327724680682141,-11.12678168322165
2501,"['DTB3', 'BAAFF', 'DEXCHUS_chg']",0.06332195109446281,0.9942072854838192,0.9398111295962225,12.758031036747864,0.5327724680682141,-11.12678168322165
2502,"['DTB3', 'BAAFF', 'DEXJPUS_chg']",0.061070074541215144,0.9942476608747844,0.9419515864786476,12.758031036747864,0.5327724680682141,-11.12678168322165
2503,"['DTB3', 'WM2NS', 'CFNAI']",0.35846695834154035,0.9761248606740394,0.6592694803817885,12.758031036747864,0.5327724680682141,-11.12678168322165
2504,"['DTB3', 'WM2NS', 'TCU']",0.6134084836526261,0.9666785190398662,0.41694210160915113,12.758031036747864,0.5327724680682141,-11.12678168322165
2505,"['DTB3', 'WM2NS', 'AHETPI']",0.0806140459491731,0.9858355966704372,0.9233746231678696,12.758031036747864,0.5327724680682141,-11.12678168322165
2506,"['DTB3', 'WM2NS', 'PCE']",0.036801971186662154,0.9938601416594681,0.9650189383606775,12.758031036747864,0.5327724680682141,-11.12678168322165
2507,"['DTB3', 'WM2NS', 'AWHNONAG']",1.0814437345399783,0.9344948485777661,-0.027935426217399195,12.758031036747864,0.5327724680682141,-11.12678168322165
2508,"['DTB3', 'WM2NS', 'PPIACO']",0.15176536938332943,0.9895553837469165,0.8557437667078863,12.758031036747864,0.5327724680682141,-11.12678168322165
2509,"['DTB3', 'WM2NS', 'DFF']",0.337151362298633,0.97564849997831,0.6795304108432001,12.758031036747864,0.5327724680682141,-11.12678168322165
2510,"['DTB3', 'WM2NS', 'MICH']",0.3704540314283252,0.9754124765180743,0.6478755107382317,12.758031036747864,0.5327724680682141,-11.12678168322165
2511,"['DTB3', 'WM2NS', 'VIXCLS']",0.30712945282612786,0.9742317504050804,0.7080668786443727,12.758031036747864,0.5327724680682141,-11.12678168322165
2512,"['DTB3', 'WM2NS', 'WILL5000INDFC']",0.5938977183053642,0.9576281213909933,0.43548750184820895,12.758031036747864,0.5327724680682141,-11.12678168322165
2513,"['DTB3', 'WM2NS', 'USEPUINDXD']",0.3757545384154367,0.9757457805176888,0.6428372653492724,12.758031036747864,0.5327724680682141,-11.12678168322165
2514,"['DTB3', 'WM2NS', 'DGS3']",0.11127905105130982,0.9920819356183508,0.8942268792003739,12.758031036747864,0.5327724680682141,-11.12678168322165
2515,"['DTB3', 'WM2NS', 'DEXCHUS']",0.3449753370547416,0.9763518442396617,0.6720935553057683,12.758031036747864,0.5327724680682141,-11.12678168322165
2516,"['DTB3', 'WM2NS', 'DEXJPUS']",0.4211687174052626,0.9726009637140791,0.5996701157831623,12.758031036747864,0.5327724680682141,-11.12678168322165
2517,"['DTB3', 'WM2NS', 'GDP']",0.04537076433734291,0.9911664059798434,0.9568741169906961,12.758031036747864,0.5327724680682141,-11.12678168322165
2518,"['DTB3', 'WM2NS', 'PCEND_chg12']",0.37565716646217573,0.9752346722171132,0.642929819475835,12.758031036747864,0.5327724680682141,-11.12678168322165
2519,"['DTB3', 'WM2NS', 'PCEDG_chg12']",0.4011938326275127,0.973797729157045,0.6186566714789092,12.758031036747864,0.5327724680682141,-11.12678168322165
2520,"['DTB3', 'WM2NS', 'UNRATE_chg12']",0.3995360914685364,0.9761598855513304,0.6202323899470876,12.758031036747864,0.5327724680682141,-11.12678168322165
2521,"['DTB3', 'WM2NS', 'PCE_chg12']",0.4268889963436582,0.9711613916509445,0.594232868166093,12.758031036747864,0.5327724680682141,-11.12678168322165
2522,"['DTB3', 'WM2NS', 'WM2NS_chg12']",0.3021863619414191,0.9672208166494579,0.7127653923747849,12.758031036747864,0.5327724680682141,-11.12678168322165
2523,"['DTB3', 'WM2NS', 'GDP_chg12']",0.40944718425983473,0.9735249470111687,0.6108116840265552,12.758031036747864,0.5327724680682141,-11.12678168322165
2524,"['DTB3', 'WM2NS', 'USEPUINDXD_chg12']",0.3825709846076165,0.9753390157740675,0.6363580872856751,12.758031036747864,0.5327724680682141,-11.12678168322165
2525,"['DTB3', 'WM2NS', 'WILL5000INDFC_chg12']",0.38437635296173683,0.9751066708266957,0.6346420460074282,12.758031036747864,0.5327724680682141,-11.12678168322165
2526,"['DTB3', 'WM2NS', 'DTB3_chg']",0.38342607562947784,0.9753831681621935,0.635545304959662,12.758031036747864,0.5327724680682141,-11.12678168322165
2527,"['DTB3', 'WM2NS', 'UMCSENT_chg']",0.3632307574180933,0.975103794632276,0.6547413873541346,12.758031036747864,0.5327724680682141,-11.12678168322165
2528,"['DTB3', 'WM2NS', 'TEDRATE_chg']",0.3741592371142832,0.9740860897811195,0.6443536333955897,12.758031036747864,0.5327724680682141,-11.12678168322165
2529,"['DTB3', 'WM2NS', 'BAAFF_chg']",0.37853706496792383,0.9753778738730798,0.6401924142799668,12.758031036747864,0.5327724680682141,-11.12678168322165
2530,"['DTB3', 'WM2NS', 'TCU_chg']",0.3713342369080504,0.9757811317782104,0.6470388565822527,12.758031036747864,0.5327724680682141,-11.12678168322165
2531,"['DTB3', 'WM2NS', 'AHETPI_chg']",0.36500734224205506,0.9731153061764649,0.653052705437634,12.758031036747864,0.5327724680682141,-11.12678168322165
2532,"['DTB3', 'WM2NS', 'AWHNONAG_chg']",0.3794473385067045,0.9753483986653265,0.63932717979002,12.758031036747864,0.5327724680682141,-11.12678168322165
2533,"['DTB3', 'WM2NS', 'PPIACO_chg']",0.3599187954689254,0.9748572594990162,0.6578894781045811,12.758031036747864,0.5327724680682141,-11.12678168322165
2534,"['DTB3', 'WM2NS', 'DFF_chg']",0.3764617049224818,0.9756576274060559,0.6421650884420427,12.758031036747864,0.5327724680682141,-11.12678168322165
2535,"['DTB3', 'WM2NS', 'MICH_chg']",0.377636612429864,0.9754714381543029,0.6410483136984351,12.758031036747864,0.5327724680682141,-11.12678168322165
2536,"['DTB3', 'WM2NS', 'VIXCLS_chg']",0.3772934221167122,0.9754763293484767,0.6413745234396876,12.758031036747864,0.5327724680682141,-11.12678168322165
2537,"['DTB3', 'WM2NS', 'WILL5000INDFC_chg']",0.37257379877748575,0.9755897904496567,0.6458606264830946,12.758031036747864,0.5327724680682141,-11.12678168322165
2538,"['DTB3', 'WM2NS', 'DGS3_chg']",0.35478266810653836,0.976919935481912,0.6627714771404423,12.758031036747864,0.5327724680682141,-11.12678168322165
2539,"['DTB3', 'WM2NS', 'DEXCHUS_chg']",0.38915730634709134,0.974910431064186,0.6300976474419397,12.758031036747864,0.5327724680682141,-11.12678168322165
2540,"['DTB3', 'WM2NS', 'DEXJPUS_chg']",0.3798023405235205,0.9754485241438756,0.6389897427715151,12.758031036747864,0.5327724680682141,-11.12678168322165
2541,"['DTB3', 'CFNAI', 'TCU']",0.03641513227009465,0.989822227097002,0.9653866370341073,12.758031036747864,0.5327724680682141,-11.12678168322165
2542,"['DTB3', 'CFNAI', 'AHETPI']",0.13729399181555094,0.9905336174795064,0.8694991209560803,12.758031036747864,0.5327724680682141,-11.12678168322165
2543,"['DTB3', 'CFNAI', 'PCE']",0.12857076563228437,0.9916890491701567,0.8777907342303495,12.758031036747864,0.5327724680682141,-11.12678168322165
2544,"['DTB3', 'CFNAI', 'AWHNONAG']",0.025728499683690443,0.9946732543817833,0.9755445101362221,12.758031036747864,0.5327724680682141,-11.12678168322165
2545,"['DTB3', 'CFNAI', 'PPIACO']",0.10370208639203865,0.9914509221071176,0.90142894635163,12.758031036747864,0.5327724680682141,-11.12678168322165
2546,"['DTB3', 'CFNAI', 'DFF']",0.01586503246643945,0.9954054442740312,0.9849199469288344,12.758031036747864,0.5327724680682141,-11.12678168322165
2547,"['DTB3', 'CFNAI', 'MICH']",0.02867490172777529,0.993096285181871,0.97274389190315,12.758031036747864,0.5327724680682141,-11.12678168322165
2548,"['DTB3', 'CFNAI', 'VIXCLS']",0.02997993106020551,0.9924239717638536,0.9715034335785859,12.758031036747864,0.5327724680682141,-11.12678168322165
2549,"['DTB3', 'CFNAI', 'WILL5000INDFC']",0.6005379990806639,0.9556742993392979,0.4291757727855181,12.758031036747864,0.5327724680682141,-11.12678168322165
2550,"['DTB3', 'CFNAI', 'USEPUINDXD']",0.027305355821762793,0.9932634869063305,0.9740456746123727,12.758031036747864,0.5327724680682141,-11.12678168322165
2551,"['DTB3', 'CFNAI', 'DGS3']",0.04383633840194617,0.9941723706624489,0.9583326216983609,12.758031036747864,0.5327724680682141,-11.12678168322165
2552,"['DTB3', 'CFNAI', 'DEXCHUS']",0.03720866657066511,0.990593092625939,0.9646323656897715,12.758031036747864,0.5327724680682141,-11.12678168322165
2553,"['DTB3', 'CFNAI', 'DEXJPUS']",0.02673187540253359,0.9934441962342784,0.9745907800305649,12.758031036747864,0.5327724680682141,-11.12678168322165
2554,"['DTB3', 'CFNAI', 'GDP']",0.1338147332605467,0.9914496441588804,0.872806230712632,12.758031036747864,0.5327724680682141,-11.12678168322165
2555,"['DTB3', 'CFNAI', 'PCEND_chg12']",0.03495472085379533,0.9903829367833461,0.9667747893565257,12.758031036747864,0.5327724680682141,-11.12678168322165
2556,"['DTB3', 'CFNAI', 'PCEDG_chg12']",0.024827450981673757,0.9944580172857859,0.976400976221297,12.758031036747864,0.5327724680682141,-11.12678168322165
2557,"['DTB3', 'CFNAI', 'UNRATE_chg12']",0.044684536624606065,0.9881349468660454,0.9575263911255816,12.758031036747864,0.5327724680682141,-11.12678168322165
2558,"['DTB3', 'CFNAI', 'PCE_chg12']",0.03323944957074718,0.9912364816314909,0.9684051914395047,12.758031036747864,0.5327724680682141,-11.12678168322165
2559,"['DTB3', 'CFNAI', 'WM2NS_chg12']",0.04757184250097183,0.9828253947249512,0.95478194506533,12.758031036747864,0.5327724680682141,-11.12678168322165
2560,"['DTB3', 'CFNAI', 'GDP_chg12']",0.03361158898793325,0.9914647479077312,0.9680514649549916,12.758031036747864,0.5327724680682141,-11.12678168322165
2561,"['DTB3', 'CFNAI', 'USEPUINDXD_chg12']",0.02739785538243453,0.9932705559488043,0.9739577517992968,12.758031036747864,0.5327724680682141,-11.12678168322165
2562,"['DTB3', 'CFNAI', 'WILL5000INDFC_chg12']",0.03056995080492061,0.9913990661681227,0.9709426071773692,12.758031036747864,0.5327724680682141,-11.12678168322165
2563,"['DTB3', 'CFNAI', 'DTB3_chg']",0.028425916050651,0.9928228498251119,0.9729805581206908,12.758031036747864,0.5327724680682141,-11.12678168322165
2564,"['DTB3', 'CFNAI', 'UMCSENT_chg']",0.0310524294848272,0.9915164391204592,0.9704840008609883,12.758031036747864,0.5327724680682141,-11.12678168322165
2565,"['DTB3', 'CFNAI', 'TEDRATE_chg']",0.03215683561106667,0.991048568069929,0.9694342391897757,12.758031036747864,0.5327724680682141,-11.12678168322165
2566,"['DTB3', 'CFNAI', 'BAAFF_chg']",0.026144006686730656,0.9936452447236909,0.9751495618327414,12.758031036747864,0.5327724680682141,-11.12678168322165
2567,"['DTB3', 'CFNAI', 'TCU_chg']",0.028262776227856296,0.9929179810502899,0.9731356260155073,12.758031036747864,0.5327724680682141,-11.12678168322165
2568,"['DTB3', 'CFNAI', 'AHETPI_chg']",0.04846250140693748,0.9857702598110173,0.9539353547038744,12.758031036747864,0.5327724680682141,-11.12678168322165
2569,"['DTB3', 'CFNAI', 'AWHNONAG_chg']",0.026969101545362296,0.9933742894088631,0.9743652915021743,12.758031036747864,0.5327724680682141,-11.12678168322165
2570,"['DTB3', 'CFNAI', 'PPIACO_chg']",0.031720792241279536,0.9908999675749377,0.9698487077495868,12.758031036747864,0.5327724680682141,-11.12678168322165
2571,"['DTB3', 'CFNAI', 'DFF_chg']",0.026574004422497518,0.9935102638914172,0.9747408397775195,12.758031036747864,0.5327724680682141,-11.12678168322165
2572,"['DTB3', 'CFNAI', 'MICH_chg']",0.02678756768510254,0.9934622430793286,0.9745378433234657,12.758031036747864,0.5327724680682141,-11.12678168322165
2573,"['DTB3', 'CFNAI', 'VIXCLS_chg']",0.02687382729789503,0.993416729239901,0.9744558517144626,12.758031036747864,0.5327724680682141,-11.12678168322165
2574,"['DTB3', 'CFNAI', 'WILL5000INDFC_chg']",0.026543713418642662,0.9935969669771441,0.9747696320252931,12.758031036747864,0.5327724680682141,-11.12678168322165
2575,"['DTB3', 'CFNAI', 'DGS3_chg']",0.030676585908135528,0.9922106528874598,0.9708412482284271,12.758031036747864,0.5327724680682141,-11.12678168322165
2576,"['DTB3', 'CFNAI', 'DEXCHUS_chg']",0.02680772215314553,0.9934532153257094,0.974518686070031,12.758031036747864,0.5327724680682141,-11.12678168322165
2577,"['DTB3', 'CFNAI', 'DEXJPUS_chg']",0.02655872871742043,0.9936988125256725,0.974755359662288,12.758031036747864,0.5327724680682141,-11.12678168322165
2578,"['DTB3', 'TCU', 'AHETPI']",0.2043676569901086,0.9892763522650012,0.8057441659851676,12.758031036747864,0.5327724680682141,-11.12678168322165
2579,"['DTB3', 'TCU', 'PCE']",0.1751593068120735,0.9907575738967245,0.8335073282565151,12.758031036747864,0.5327724680682141,-11.12678168322165
2580,"['DTB3', 'TCU', 'AWHNONAG']",0.03163419716807275,0.9943591100483533,0.9699310182208967,12.758031036747864,0.5327724680682141,-11.12678168322165
2581,"['DTB3', 'TCU', 'PPIACO']",0.13404546700878517,0.9900177675269382,0.8725869133443186,12.758031036747864,0.5327724680682141,-11.12678168322165
2582,"['DTB3', 'TCU', 'DFF']",0.01206532483513734,0.9966375266271529,0.9885316503940595,12.758031036747864,0.5327724680682141,-11.12678168322165
2583,"['DTB3', 'TCU', 'MICH']",0.02693096902180389,0.9942846234492294,0.9744015372823336,12.758031036747864,0.5327724680682141,-11.12678168322165
2584,"['DTB3', 'TCU', 'VIXCLS']",0.0321642037434416,0.990872767243219,0.9694272356221824,12.758031036747864,0.5327724680682141,-11.12678168322165
2585,"['DTB3', 'TCU', 'WILL5000INDFC']",0.6479926572916435,0.9556091054407284,0.38406910402770766,12.758031036747864,0.5327724680682141,-11.12678168322165
2586,"['DTB3', 'TCU', 'USEPUINDXD']",0.02042849276189963,0.9959414786436604,0.9805822802023861,12.758031036747864,0.5327724680682141,-11.12678168322165
2587,"['DTB3', 'TCU', 'DGS3']",0.052544862636417076,0.9948586081991153,0.9500549829412291,12.758031036747864,0.5327724680682141,-11.12678168322165
2588,"['DTB3', 'TCU', 'DEXCHUS']",0.01999113317605745,0.9959410344123583,0.9809979998537411,12.758031036747864,0.5327724680682141,-11.12678168322165
2589,"['DTB3', 'TCU', 'DEXJPUS']",0.021239085243338618,0.9958112821840237,0.9798117946918746,12.758031036747864,0.5327724680682141,-11.12678168322165
2590,"['DTB3', 'TCU', 'GDP']",0.1806395289145439,0.990909536940038,0.828298259802237,12.758031036747864,0.5327724680682141,-11.12678168322165
2591,"['DTB3', 'TCU', 'PCEND_chg12']",0.022180395717754247,0.9953588162764214,0.9789170589300248,12.758031036747864,0.5327724680682141,-11.12678168322165
2592,"['DTB3', 'TCU', 'PCEDG_chg12']",0.02596351009014768,0.9944191120982305,0.9753211277126974,12.758031036747864,0.5327724680682141,-11.12678168322165
2593,"['DTB3', 'TCU', 'UNRATE_chg12']",0.021749321534158643,0.9946887160092492,0.9793268041719575,12.758031036747864,0.5327724680682141,-11.12678168322165
2594,"['DTB3', 'TCU', 'PCE_chg12']",0.02042012067041031,0.9957096540599901,0.9805902380546152,12.758031036747864,0.5327724680682141,-11.12678168322165
2595,"['DTB3', 'TCU', 'WM2NS_chg12']",0.08138844350496327,0.976129954975458,0.9226385417092151,12.758031036747864,0.5327724680682141,-11.12678168322165
2596,"['DTB3', 'TCU', 'GDP_chg12']",0.01890642810564617,0.9960082810349465,0.9820290352495379,12.758031036747864,0.5327724680682141,-11.12678168322165
2597,"['DTB3', 'TCU', 'USEPUINDXD_chg12']",0.020647309426538578,0.9958623020790063,0.9803742902772101,12.758031036747864,0.5327724680682141,-11.12678168322165
2598,"['DTB3', 'TCU', 'WILL5000INDFC_chg12']",0.02141740757472444,0.9957964626326431,0.9796422954975451,12.758031036747864,0.5327724680682141,-11.12678168322165
2599,"['DTB3', 'TCU', 'DTB3_chg']",0.020644045382329505,0.9958576550496794,0.9803773928211226,12.758031036747864,0.5327724680682141,-11.12678168322165
2600,"['DTB3', 'TCU', 'UMCSENT_chg']",0.02197572420759643,0.9950734936882469,0.9791116035829818,12.758031036747864,0.5327724680682141,-11.12678168322165
2601,"['DTB3', 'TCU', 'TEDRATE_chg']",0.024502816164758853,0.9939898801295244,0.9767095485660545,12.758031036747864,0.5327724680682141,-11.12678168322165
2602,"['DTB3', 'TCU', 'BAAFF_chg']",0.02054503815075553,0.9958426534084142,0.9804715013147373,12.758031036747864,0.5327724680682141,-11.12678168322165
2603,"['DTB3', 'TCU', 'TCU_chg']",0.02244448484802809,0.9952446380922221,0.9786660365568609,12.758031036747864,0.5327724680682141,-11.12678168322165
2604,"['DTB3', 'TCU', 'AHETPI_chg']",0.043366991816700486,0.9880398614368748,0.9587787456775742,12.758031036747864,0.5327724680682141,-11.12678168322165
2605,"['DTB3', 'TCU', 'AWHNONAG_chg']",0.020620176870387124,0.9958604968649707,0.980400080352811,12.758031036747864,0.5327724680682141,-11.12678168322165
2606,"['DTB3', 'TCU', 'PPIACO_chg']",0.020852113113390233,0.9952794784808295,0.9801796199874754,12.758031036747864,0.5327724680682141,-11.12678168322165
2607,"['DTB3', 'TCU', 'DFF_chg']",0.020440979566586432,0.9958519664758807,0.9805704112271563,12.758031036747864,0.5327724680682141,-11.12678168322165
2608,"['DTB3', 'TCU', 'MICH_chg']",0.02063805178841791,0.9958612127979848,0.9803830898604741,12.758031036747864,0.5327724680682141,-11.12678168322165
2609,"['DTB3', 'TCU', 'VIXCLS_chg']",0.02114333865617674,0.9956695330570139,0.9799028038731566,12.758031036747864,0.5327724680682141,-11.12678168322165
2610,"['DTB3', 'TCU', 'WILL5000INDFC_chg']",0.021467208535477986,0.9955545566538165,0.9795949586179802,12.758031036747864,0.5327724680682141,-11.12678168322165
2611,"['DTB3', 'TCU', 'DGS3_chg']",0.024087936283511354,0.994447963922377,0.977103900776843,12.758031036747864,0.5327724680682141,-11.12678168322165
2612,"['DTB3', 'TCU', 'DEXCHUS_chg']",0.02063979769859321,0.9958648173785287,0.9803814303354679,12.758031036747864,0.5327724680682141,-11.12678168322165
2613,"['DTB3', 'TCU', 'DEXJPUS_chg']",0.020244302913956572,0.9959908422348022,0.9807573565968422,12.758031036747864,0.5327724680682141,-11.12678168322165
2614,"['DTB3', 'AHETPI', 'PCE']",0.1413567612150383,0.9910976467993975,0.8656373716473551,12.758031036747864,0.5327724680682141,-11.12678168322165
2615,"['DTB3', 'AHETPI', 'AWHNONAG']",0.27159180870475547,0.9818078606471514,0.7418461703355899,12.758031036747864,0.5327724680682141,-11.12678168322165
2616,"['DTB3', 'AHETPI', 'PPIACO']",0.13844155667261934,0.9912797963883095,0.8684083359870736,12.758031036747864,0.5327724680682141,-11.12678168322165
2617,"['DTB3', 'AHETPI', 'DFF']",0.1066997185575653,0.9920211422659164,0.8985796327911567,12.758031036747864,0.5327724680682141,-11.12678168322165
2618,"['DTB3', 'AHETPI', 'MICH']",0.14417034787985109,0.9903138290633684,0.8629629972762055,12.758031036747864,0.5327724680682141,-11.12678168322165
2619,"['DTB3', 'AHETPI', 'VIXCLS']",0.12059839822228546,0.9885280197355645,0.8853686401627787,12.758031036747864,0.5327724680682141,-11.12678168322165
2620,"['DTB3', 'AHETPI', 'WILL5000INDFC']",0.559311723467127,0.9601623269322288,0.46836223051850745,12.758031036747864,0.5327724680682141,-11.12678168322165
2621,"['DTB3', 'AHETPI', 'USEPUINDXD']",0.1421196118714467,0.9909702820710546,0.8649122657638123,12.758031036747864,0.5327724680682141,-11.12678168322165
2622,"['DTB3', 'AHETPI', 'DGS3']",0.07968555031938379,0.9940923127133704,0.9242571781455028,12.758031036747864,0.5327724680682141,-11.12678168322165
2623,"['DTB3', 'AHETPI', 'DEXCHUS']",0.1388708444448554,0.9910623877749509,0.8680002887673899,12.758031036747864,0.5327724680682141,-11.12678168322165
2624,"['DTB3', 'AHETPI', 'DEXJPUS']",0.1645499686784323,0.9895125317960577,0.8435917313262024,12.758031036747864,0.5327724680682141,-11.12678168322165
2625,"['DTB3', 'AHETPI', 'GDP']",0.13718950880295494,0.9921364080120566,0.8695984342968073,12.758031036747864,0.5327724680682141,-11.12678168322165
2626,"['DTB3', 'AHETPI', 'PCEND_chg12']",0.14190969205935006,0.9910079257347685,0.865111799040142,12.758031036747864,0.5327724680682141,-11.12678168322165
2627,"['DTB3', 'AHETPI', 'PCEDG_chg12']",0.14149527518898253,0.9910384694748005,0.8655057111491749,12.758031036747864,0.5327724680682141,-11.12678168322165
2628,"['DTB3', 'AHETPI', 'UNRATE_chg12']",0.14597776678606303,0.9913985736744689,0.8612450069042878,12.758031036747864,0.5327724680682141,-11.12678168322165
2629,"['DTB3', 'AHETPI', 'PCE_chg12']",0.15353028648306657,0.9897019062418629,0.8540661752130977,12.758031036747864,0.5327724680682141,-11.12678168322165
2630,"['DTB3', 'AHETPI', 'WM2NS_chg12']",0.12813107870534624,0.9842968770479736,0.8782086660692506,12.758031036747864,0.5327724680682141,-11.12678168322165
2631,"['DTB3', 'AHETPI', 'GDP_chg12']",0.15092012088177623,0.9903281291633756,0.8565471935075925,12.758031036747864,0.5327724680682141,-11.12678168322165
2632,"['DTB3', 'AHETPI', 'USEPUINDXD_chg12']",0.14325878460539876,0.9909962983543871,0.863829457687525,12.758031036747864,0.5327724680682141,-11.12678168322165
2633,"['DTB3', 'AHETPI', 'WILL5000INDFC_chg12']",0.14375300622794449,0.990923991713131,0.8633596894527185,12.758031036747864,0.5327724680682141,-11.12678168322165
2634,"['DTB3', 'AHETPI', 'DTB3_chg']",0.14300561288722044,0.9910192918976962,0.8640701028267217,12.758031036747864,0.5327724680682141,-11.12678168322165
2635,"['DTB3', 'AHETPI', 'UMCSENT_chg']",0.138997211181515,0.9902723120151009,0.8678801744783529,12.758031036747864,0.5327724680682141,-11.12678168322165
2636,"['DTB3', 'AHETPI', 'TEDRATE_chg']",0.14339096266245857,0.9893848582339179,0.8637038196140119,12.758031036747864,0.5327724680682141,-11.12678168322165
2637,"['DTB3', 'AHETPI', 'BAAFF_chg']",0.1414674583669839,0.9909842448730771,0.8655321516341153,12.758031036747864,0.5327724680682141,-11.12678168322165
